Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-02-15,1322.373779296875,1322.373779296875,1322.373779296875,1322.373779296875,0,0.0,0.0
2017-02-16,1322.373779296875,1322.373779296875,1297.5792330169124,1322.373779296875,128769324,0.0,0.0
2017-02-17,1305.843977303439,1314.108726441197,1289.3143310546875,1289.3143310546875,98121144,0.0,0.0
2017-02-20,1300.3341506009972,1305.8440824519944,1283.8045030212531,1294.82421875,83084435,0.0,0.0
2017-02-21,1305.844341007881,1322.3739918604795,1303.0893745369017,1311.3541259765625,86270090,0.0,0.0
2017-02-22,1322.373779296875,1322.373779296875,1311.3539151843345,1322.373779296875,103578889,0.0,0.0
2017-02-23,1314.1087646484375,1322.37366199973,1314.1087646484375,1314.1087646484375,65381829,0.0,0.0
2017-02-24,1308.5991412119972,1322.3738238434448,1305.8441750910563,1316.8638916015625,83788997,0.0,0.0
2017-02-27,1322.373803513427,1322.373803513427,1308.59912109375,1308.59912109375,58183854,0.0,0.0
2017-02-28,1314.1089254806213,1325.128789964386,1311.3539593596802,1316.8638916015625,149039374,0.0,0.0
2017-03-01,1305.8441750910563,1316.8638916015625,1305.8441750910563,1316.8638916015625,58873566,0.0,0.0
2017-03-02,1319.6187982212887,1322.3737642180092,1305.8441162109375,1305.8441162109375,87007102,0.0,0.0
2017-03-03,1311.353900231127,1319.6187982212887,1305.8441162109375,1305.8441162109375,47146264,0.0,0.0
2017-03-06,1311.3539593596802,1316.8638916015625,1308.5991412119972,1316.8638916015625,54321138,0.0,0.0
2017-03-07,1322.373779296875,1322.373779296875,1314.1088812124697,1322.373779296875,103532138,0.0,0.0
2017-03-08,1327.8837113531451,1336.148461464297,1322.373779296875,1322.373779296875,89386993,0.0,0.0
2017-03-09,1330.638427734375,1338.9033251872622,1325.1286440723588,1330.638427734375,80096233,0.0,0.0
2017-03-10,1338.9033251872622,1338.9033251872622,1325.1286440723588,1330.638427734375,83685045,0.0,0.0
2017-03-13,1338.9033251872622,1338.9033251872622,1325.1286440723588,1330.638427734375,107761711,0.0,0.0
2017-03-14,1322.3739782475748,1336.1486624873935,1322.3739782475748,1327.8839111328125,59510477,0.0,0.0
